join_index,sampling_index,origin,destination,area,journeyClass,ttpTravelTime,metadata
289,289,"51.003023400000004 , -114.1412545","51.0701078 , -114.07401490000001",urban-urban,urban,1337,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
290,290,"53.513778 , -113.45816950000001","53.55141750000001 , -113.49557100000001",urban-urban,urban,1337,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
292,292,"53.608572 , -113.47994270000001","53.5557354 , -113.5323427",urban-urban,urban,1338,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
293,293,"51.121976000000004 , -114.24430930000001","51.121495200000005 , -114.14923130000001",urban-urban,urban,1338,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
296,296,"53.524055600000004 , -113.51255080000001","53.5658187 , -113.47106120000001",urban-urban,urban,1339,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
302,302,"53.552615100000004 , -113.58161410000001","53.4954977 , -113.638817",urban-urban,urban,1340,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
306,306,"50.963177300000005 , -114.0877162","50.962715300000006 , -113.93507650000001",urban-urban,urban,1340,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
312,312,"51.130400300000005 , -114.13548700000001","51.1308421 , -114.0068693",urban-urban,urban,1343,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
313,313,"51.1316866 , -114.08669350000001","51.1313952 , -113.92944080000001",urban-urban,urban,1343,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
318,318,"51.0471519 , -114.0527974","51.047026 , -113.92304600000001",urban-urban,urban,1344,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
322,322,"53.581398400000005 , -113.46458410000001","53.5388445 , -113.50752050000001",urban-urban,urban,1345,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
323,323,"53.5520647 , -113.2889217","53.552042400000005 , -113.36922720000001",urban-urban,urban,1055,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
325,325,"53.5922421 , -113.43091820000001","53.527705000000005 , -113.43088920000001",urban-urban,urban,1345,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
326,326,"53.4455911 , -113.42998870000001","53.505042 , -113.4302706",urban-urban,urban,1345,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
328,328,"51.162953300000005 , -114.0909268","51.091700200000005 , -114.0904699",urban-urban,urban,1346,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
329,329,"53.5202565 , -113.44569580000001","53.5627148 , -113.487937",urban-urban,urban,1346,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
331,331,"50.8353582 , -113.9704471","50.956323000000005 , -114.0914302",urban-urban,urban,1347,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
332,332,"50.8917177 , -113.9863571","51.0379317 , -113.98625990000001",urban-urban,urban,1347,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
335,335,"53.5172621 , -113.4861377","53.5177264 , -113.58240500000001",urban-urban,urban,1347,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
337,337,"53.60055620000001 , -113.56908030000001","53.551683000000004 , -113.56922410000001",urban-urban,urban,1348,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
339,339,"53.578166 , -113.44344770000001","53.5780201 , -113.70058320000001",urban-urban,urban,1348,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
343,343,"51.108142 , -113.97420070000001","51.052503800000004 , -114.03026190000001",urban-urban,urban,1350,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
346,346,"51.104274800000006 , -113.9337368","51.104570200000005 , -114.07166360000001",urban-urban,urban,1350,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
349,349,"51.066852100000006 , -113.98027110000001","51.13952140000001 , -113.9806532",urban-rural,urban,1049,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
350,350,"50.909416500000006 , -113.9318585","50.981084300000006 , -114.0035053",urban-urban,urban,1351,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
351,351,"49.7128248 , -112.8439635","49.654390500000005 , -112.84354080000001",urban-urban,urban,1351,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
352,352,"51.1022979 , -114.14353720000001","51.101962300000004 , -114.00047740000001",urban-urban,urban,1351,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
353,353,"53.4172865 , -113.5074677","53.471874400000004 , -113.45324480000001",urban-urban,urban,1351,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
354,354,"51.163901800000005 , -114.0571819","51.06241910000001 , -114.0566967",urban-urban,urban,1352,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
356,356,"50.890324400000004 , -113.91633820000001","50.9169325 , -113.91607130000001",urban-urban,urban,1048,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
357,357,"50.9151615 , -113.92665140000001","50.9149656 , -114.0932456",urban-urban,urban,1352,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
358,358,"50.8944491 , -113.93440290000001","50.97038920000001 , -114.0107167",urban-urban,urban,1352,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
360,360,"53.553048700000005 , -113.49924750000001","53.552894 , -113.41395870000001",urban-urban,urban,1353,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
362,362,"50.9195757 , -113.9285363","50.919932100000004 , -114.08926860000001",urban-urban,urban,1353,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
363,363,"50.8864528 , -113.9071547","50.977668 , -113.99882600000001",urban-urban,urban,1353,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
367,367,"51.0535955 , -114.1770566","51.002393600000005 , -114.12571120000001",urban-urban,urban,1354,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
369,369,"51.0096902 , -114.26474200000001","51.009266200000006 , -113.97607230000001",urban-urban,urban,1354,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
373,373,"53.406010200000004 , -113.45809790000001","53.4524861 , -113.5049994",urban-urban,urban,1355,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
376,376,"51.015644 , -114.17235600000001","51.0663053 , -114.172514",urban-urban,urban,1044,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
377,377,"50.9405468 , -114.0573327","51.064212100000006 , -114.0569097",urban-urban,urban,1356,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
378,378,"51.1579521 , -114.28216570000001","51.1583826 , -114.05455280000001",rural-urban,urban,1356,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
382,382,"53.5854925 , -113.560151","53.585410100000004 , -113.3887006",urban-urban,urban,1357,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
383,383,"50.9325636 , -113.98172290000001","51.01678080000001 , -114.0654645",urban-urban,urban,1357,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
384,384,"51.101345 , -114.00170250000001","51.044558200000004 , -114.05818900000001",urban-urban,urban,1357,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
385,385,"50.8991678 , -113.9925237","50.9844548 , -114.0779413",urban-urban,urban,1358,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
386,386,"50.865323100000005 , -113.95586850000001","50.9990802 , -114.08987",urban-urban,urban,1358,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
388,388,"50.918286800000004 , -114.0522641","50.9186698 , -114.15921990000001",urban-urban,urban,1041,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
389,389,"53.6054364 , -113.6301528","53.553269500000006 , -113.6303733",urban-urban,urban,1359,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
390,390,"53.4812207 , -113.39614850000001","53.445998200000005 , -113.43146220000001",urban-urban,urban,1041,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
391,391,"50.8845759 , -113.91523160000001","50.977131400000005 , -114.0082423",urban-urban,urban,1359,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
394,394,"53.5459559 , -113.15321970000001","53.546335600000006 , -113.2957746",urban-urban,urban,1360,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
396,396,"50.975401000000005 , -114.09446870000001","51.0484761 , -114.16758050000001",urban-urban,urban,1361,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
397,397,"53.5568098 , -113.41628360000001","53.580584200000004 , -113.39269320000001",urban-urban,urban,1361,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
402,402,"51.037994000000005 , -113.9846552","50.942778700000005 , -114.07960790000001",urban-urban,urban,1361,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
405,405,"51.065115000000006 , -114.0121112","50.9345197 , -114.01167090000001",urban-urban,urban,1362,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
408,408,"50.961551500000006 , -114.09429700000001","51.0340903 , -114.1666926",urban-urban,urban,1362,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
409,409,"50.8863338 , -113.9249353","50.970916900000006 , -114.00973370000001",urban-urban,urban,1363,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
411,411,"50.9711544 , -114.0938088","51.0417739 , -114.0231186",urban-urban,urban,1363,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
413,413,"51.1602818 , -114.06755120000001","51.084988700000004 , -114.0673768",urban-urban,urban,1363,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
415,415,"51.042933000000005 , -114.17158710000001","51.0841372 , -114.17201770000001",urban-urban,urban,1037,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
416,416,"50.985687500000004 , -114.0841774","50.88529440000001 , -113.98343550000001",urban-urban,urban,1363,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
419,419,"51.037821900000004 , -114.0970061","51.125460000000004 , -114.1843925",urban-urban,urban,1364,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
422,422,"51.0378434 , -114.0459445","51.037818400000006 , -114.1215233",urban-urban,urban,1364,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
423,423,"53.4030101 , -113.45204030000001","53.4436915 , -113.49286740000001",urban-urban,urban,1364,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
428,428,"51.1011691 , -114.08492550000001","51.1828555 , -114.0851444",urban-urban,urban,1365,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
431,431,"50.9427381 , -114.07703160000001","51.000442500000005 , -114.1345637",urban-urban,urban,1365,"{""sample_routes"":{""date"":""2026-09-14"",""run_id"":""62ce72d45380414aabe46304bed788b2""},""join_samples"":{""date"":""2026-09-14"",""run_id"":""050b6083fcee4d8c90b1e2d8f9263c71""},""upload_data"":{""date"":""2026-09-14"",""run_id"":""fefd5c91ffd9482a8fb31ad02298b97b""}}"
