origin,destination,area,ttpTravelTime
"42.318091000000024 , -0.2796824999999996","42.358172700000345 , -0.5512796000000153",urban-urban,2726
"41.408748799999756 , 2.180240599999995","41.43256229999996 , 1.9422815999999945",urban-urban,2723
"42.32178289999983 , -0.1982665999999953","42.31557240000006 , -0.459161999999973",urban-urban,2693
"42.32844660000008 , 1.416599599999998","42.2586574 , 1.543646300000003",urban-urban,2618
"42.33446050000002 , 1.427745199999998","42.2586574 , 1.543646300000003",urban-urban,2504
"42.25457960000005 , 1.5413899999999725","42.35106530000025 , 1.5122662999999907",urban-urban,2486
"42.31560520000025 , 2.3926167000000103","42.27893050000029 , 2.5363117999999805",urban-urban,2466
"42.24787780000001 , 2.5096394000000064","42.31863360000005 , 2.313617800000002",urban-urban,2436
"36.539104300000126 , -4.618473300000016","36.47247599999993 , -5.270819000000006",rural-urban,3622
"36.46722659999996 , -5.099666600000006","36.63441499999997 , -5.248206700000004",urban-rural,3566
"41.79990489999999 , 2.3585797999999967","41.29013150000001 , 2.044915800000003",rural-urban,3645
"36.517614900000055 , -4.630718700000021","36.496438299999944 , -5.323642700000024",urban-rural,3536
"41.62190900000011 , 2.6932713000000073","41.38343500000041 , 1.954586999999992",urban-rural,3664
"41.601985899999846 , 2.2953913999999815","41.20954600000007 , 1.7281497999999913",urban-rural,3484
"40.749813400000015 , -3.9934745000000182","40.0311906000004 , -3.6022588999999994",rural-urban,3747
"41.7249706 , 2.5133046999999986","41.382682000000095 , 1.8709781999999964",rural-urban,3446
"41.29104840000021 , 2.1103484000000226","41.7647117 , 1.7456469999999988",rural-urban,3788
"36.56390889999997 , -4.6004258","36.33126259999996 , -5.374720900000009",urban-rural,3788
"43.56791230000004 , -6.953632400000012","43.669155099999934 , -7.676876899999967",urban-rural,3802
"41.26264050000025 , 1.816267399999996","41.801297500000054 , 2.203850199999973",urban-rural,3810
"42.567366900000046 , -8.440602400000024","41.99730620000009 , -8.717908599999994",urban-rural,3814
"36.50038809999991 , -5.3646218999999995","36.48785560000002 , -4.711836699999997",rural-urban,3840
"40.890911299999985 , -4.004244800000004","40.1265649999999 , -3.682881499999993",urban-rural,3925
"41.868845699999895 , 1.7647791000000543","41.2634804999997 , 1.9358985999999918",rural-urban,3930
"43.09907250000003 , -8.769983699999928","42.620710999999915 , -8.646429200000018",rural-urban,3941
"40.674231599999786 , -3.9605077000000075","40.066242700000096 , -3.564362400000018",urban-rural,3250
"42.47996270000001 , -8.512602000000015","41.97269940000002 , -8.7502996",rural-urban,3213
"41.44108180000003 , 1.9769154000000047","41.63527249999999 , 2.6570355999999777",rural-urban,3202
"36.566609099999916 , -4.644118599999998","36.18914249999995 , -5.409303599999999",rural-urban,4028
"43.31654880000036 , -8.5311119","42.79037270000009 , -8.677608500000014",urban-rural,4028
"36.449439200000015 , -5.2772276","36.521840000000054 , -4.648160200000013",rural-urban,3126
"42.3106609 , -8.586357300000003","41.899724599999715 , -8.88020970000001",urban-rural,3108
"41.31391200000002 , 1.9889133999999953","41.60686049999994 , 2.643446900000006",urban-rural,3070
