origin,destination,area,ttpTravelTime
"64.7508127 , -146.88787649999986","64.54285440000005 , -147.09057120000006",urban-urban,2884
"64.82687220000001 , -146.97322359999993","64.65005390000022 , -147.03219129999982",urban-urban,2439
"60.54294500000005 , -151.09475469999984","60.48743600000007 , -150.8236609999999",urban-urban,2515
"61.30426680000022 , -149.80976389999992","61.15362399999965 , -150.05511509999982",urban-urban,2729
"64.61934920000012 , -147.12863259999995","64.74563670000003 , -146.95010379999988",urban-urban,2616
"60.463825400000175 , -150.89086330000038","60.648912800000424 , -151.2559858000011",urban-rural,3430
"60.482426799999935 , -150.80549460000086","60.16967679999998 , -151.3721502000006",urban-rural,4585
"61.728786700000235 , -148.72434699999874","61.26529710000004 , -149.8480307999999",rural-urban,4653
"60.600410399999966 , -151.3384164000001","60.25081219999987 , -151.18783860000022",rural-urban,3417
"61.401491800000024 , -149.5142352","60.94802642500001 , -149.38730219999985",urban-rural,3998
"60.252195700000435 , -151.1763180999996","60.57174170000001 , -151.10459009999988",urban-rural,2813
"65.12484120000008 , -147.6908290000006","64.5529309999997 , -146.92159800000033",urban-rural,4634
"64.74796690000001 , -146.8953276999999","64.9025779000001 , -147.58207080000062",urban-rural,3758
"61.116952799999886 , -149.93963689999958","61.62095879999986 , -149.20855110000045",urban-rural,3941
"61.1869018000001 , -149.65879790000142","61.433817400000116 , -148.76562379999987",urban-rural,4179
"61.74135159999985 , -149.0240224000009","61.236695399999874 , -149.55995130000042",rural-urban,4518
"61.58452320000001 , -148.98350439999962","61.19804049999996 , -149.98155049999917",rural-urban,4264
"64.54456000000008 , -147.08513260000007","64.78550069999984 , -147.97998169999914",urban-rural,3117
"62.31464489999974 , -150.1752312999998","62.53448910000016 , -150.82210999999998",urban-rural,4236
"64.75825109999982 , -148.03379900000004","64.46889159999992 , -146.97243410000013",urban-rural,3867
"61.23259729999984 , -149.58405650000074","61.72944499999998 , -148.87601150000012",urban-rural,4172
"61.10358220000014 , -149.85646389999934","61.676988800000196 , -149.1643164999999",urban-rural,4398
"64.29786969999995 , -146.51012599999908","64.749015 , -146.98307019999984",rural-urban,4179
"64.7456866 , -146.95786709999987","64.29186429999997 , -146.3653977000001",urban-rural,4367
"64.90800409999996 , -148.2087851","64.71664879999999 , -147.20157600000002",urban-rural,3345
"65.14643920000017 , -149.34847049999925","65.11292029999939 , -150.2409653",urban-rural,3313
"61.15927369999991 , -150.00236899999956","61.5411097000001 , -149.2530857000002",urban-rural,3823
"64.91355909999994 , -148.3065676000001","65.09529100000013 , -147.2066209999998",urban-rural,4611
"61.10408410000003 , -149.88077230000005","61.51886309999989 , -149.0800630999995",urban-rural,4259
"64.75881680000013 , -147.03995349999997","64.29831489999978 , -146.67893300000023",urban-rural,3228
