origin,destination,area,ttpTravelTime
"37.05554999999995 , -80.82111700000098","37.035155999999986 , -81.007733",urban-urban,1957
"38.5844379999999 , -77.42944100000014","38.68111699999998 , -77.55344299999994",urban-urban,1563
"36.78376460000249 , -75.95810409999977","36.920158199999975 , -76.01111860000005",urban-urban,1718
"38.55608019999974 , -77.56628509999996","38.52006780000003 , -77.35456050000005",urban-urban,1896
"36.93754099999987 , -80.4916719999998","36.914914 , -80.64083099999999",urban-urban,1656
"36.92369300000002 , -77.77954199999992","36.93311399999992 , -77.976811",urban-urban,1948
"36.616279999999655 , -79.5224440000001","36.73855300000005 , -79.43445700000014",urban-urban,1671
"36.83672000000004 , -81.8854209999999","36.9488120000001 , -81.76975799999958",urban-urban,1683
"36.95288400000001 , -78.50823700000018","37.013831999999944 , -78.76522599999981",urban-urban,1977
"36.64951499999998 , -82.30554300000011","36.73367900000008 , -82.15818600000017",urban-urban,1722
"37.09231699999999 , -77.88092199999967","36.957784999999774 , -77.98696899999915",urban-urban,1688
"38.605002000000155 , -77.51398800000065","38.506798199999935 , -77.38612419999967",urban-urban,1777
"36.95477899999986 , -77.97400699999943","37.10858 , -77.86903400000006",urban-urban,1901
"38.15426099999985 , -77.35502899999977","38.095797999999874 , -77.15760299999991",urban-urban,1889
"36.85137600000018 , -82.33276800000004","36.729429999999965 , -82.30535599999986",urban-urban,1985
"38.53780400000018 , -77.46597799999995","38.51653390000017 , -77.29122770000014",urban-urban,1811
"36.81343499999994 , -81.03353300000035","36.92826399999986 , -81.02256400000029",urban-urban,1724
"38.08542900000035 , -77.22180300000048","38.15333790000001 , -77.3898552000002",urban-urban,2019
"36.64023700000011 , -82.28629099999985","36.73831799999997 , -82.3328099999999",urban-urban,1890
"37.17697800000039 , -80.01391100000055","37.32328600000007 , -80.08124899999994",urban-urban,1580
"37.21687440000008 , -76.4746211999999","37.12772989999959 , -76.61556510000007",urban-urban,1726
"38.23041600000001 , -77.34826","38.088035999999974 , -77.31861400000005",urban-urban,1832
"38.51846319999998 , -77.34314370000001","38.549429000000046 , -77.51892699999982",urban-urban,1599
"37.080215499999944 , -77.99695790000001","36.9640689999999 , -77.84983000000021",urban-urban,1685
"36.89638899999987 , -80.73475799999991","36.858791000000046 , -80.55750699999979",urban-urban,1943
"37.268914800000076 , -78.68299600000036","37.16878099999987 , -78.49296999999972",urban-urban,1799
"38.12377800000014 , -77.39954000000002","38.18501400000003 , -77.2056290000005",urban-urban,1571
"38.59968820000002 , -77.4527812000002","38.50248149999997 , -77.33475220000001",urban-urban,2022
"38.62568400000016 , -77.50121300000079","38.52125900000016 , -77.39476800000008",urban-urban,1812
"36.95243599999986 , -77.91331899999909","37.107937999999976 , -77.91105500000036",urban-urban,1788
"38.570595000000175 , -77.44493799999994","38.68317660000031 , -77.56196630000063",urban-urban,1924
"36.93003899999986 , -82.08212199999973","36.898086999999855 , -82.2878650000001",urban-urban,1837
"37.00045799999989 , -77.86864400000016","36.83262699999997 , -77.87816799999995",urban-urban,1823
"36.86186299999984 , -79.32319599999975","36.70946599999992 , -79.2791020000003",urban-urban,1782
"36.859477000000105 , -79.14846200000025","36.90222200000004 , -79.3296689999998",urban-urban,1644
"36.98882800000005 , -77.9289869999998","36.82482299999993 , -77.84072299999995",urban-urban,2044
"36.880164000000114 , -77.79640000000006","36.981266000000105 , -77.9398649999998",urban-urban,1533
"36.82227200000008 , -77.80630499999997","36.997108 , -77.88981000000005",urban-urban,1990
"36.57002550000003 , -79.6066724000001","36.578558999999906 , -79.7690099999997",urban-urban,1644
"36.594817000000056 , -79.76266700000016","36.561115000000086 , -79.6016650000001",urban-urban,1597
"38.39781199999996 , -79.15485799999988","38.283948999999886 , -79.04751299999946",urban-urban,1802
"36.55232300000014 , -77.90188199999992","36.61554199999998 , -77.73610899999996",urban-urban,1540
"36.75828000000022 , -82.7878790000001","36.78065499999983 , -82.94526500000069",urban-urban,1865
"36.90433100000009 , -77.8257410000001","37.06714899999987 , -77.93670900000015",urban-urban,2013
"38.07339699999989 , -79.21963400000048","38.23111789999992 , -79.19951840000007",urban-urban,1676
"36.60443299999992 , -82.8638489999996","36.68151500000007 , -82.6980050000007",urban-urban,1884
"38.07742299999993 , -77.30762669999991","38.12499599999996 , -77.07401100000025",urban-urban,1726
"36.83453900000003 , -79.22141499999942","36.97162999999949 , -79.36848300000005",urban-urban,1714
"37.023474999999934 , -77.88705500000016","36.872719999999816 , -77.79140699999992",urban-urban,1803
"38.52288099999991 , -77.53634799999996","38.54481609999994 , -77.34139120000007",urban-urban,1971
"36.901260000000036 , -82.5076280000001","37.01963099999999 , -82.51498899999983",urban-urban,1870
"36.61843300000002 , -79.50225599999996","36.77963800000011 , -79.35948300000008",urban-urban,1725
"38.111922999999855 , -77.35845600000006","38.12661299999997 , -77.17495599999982",urban-urban,1778
"36.98144420000024 , -76.44089650000032","37.08243909999987 , -76.51686429999997",urban-urban,1694
"38.085686699999755 , -77.32884210000046","38.10169369999993 , -77.14712849999977",urban-urban,1863
"37.25795000000011 , -76.61543600000041","37.20011400000019 , -76.41225400000003",urban-urban,1855
"38.55429509999992 , -77.54146049999972","38.501738999999695 , -77.32479200000006",urban-urban,2032
"37.00009599999992 , -77.9313179999999","36.89576400000003 , -77.79280499999999",urban-urban,1708
"37.026112 , -77.9928619999999","36.93494000000005 , -77.81320700000002",urban-urban,1635
"38.49610660000001 , -77.54711790000002","38.63833469999998 , -77.48759239999995",urban-urban,1655
"36.91956099999993 , -82.1320600000003","36.9342399999999 , -82.30875199999944",urban-urban,1875
"38.63978290000011 , -77.48225660000045","38.48982299999978 , -77.53451899999985",urban-urban,1633
"36.686963000000056 , -82.25078699999999","36.6768370000003 , -82.3488019999998",urban-urban,1623
"38.82941600000002 , -78.76654300000015","38.83176200000004 , -78.59514940000014",urban-urban,1670
"38.55073999999992 , -77.41287300000064","38.6561918999999 , -77.56421689999956",urban-urban,2023
"37.064053 , -80.78875399999991","37.02631900000017 , -80.94560499999989",urban-urban,1869
"36.703192000000186 , -76.29129299999984","36.63890799999996 , -76.08083100000007",urban-urban,1860
"36.97316799999986 , -77.89955800000082","36.82934899999994 , -77.83783399999996",urban-urban,1750
"36.76698840000001 , -75.9531494000003","36.93131290000006 , -76.02447930000012",urban-urban,1939
"36.87817899999983 , -77.78381299999987","37.01058499999998 , -77.93169300000001",urban-urban,1908
"36.992557000000254 , -77.91973400000033","36.841974999999955 , -77.86054500000056",urban-urban,1670
"38.1707025 , -77.38483079999993","38.11321499999999 , -77.210966",urban-urban,1960
"38.19942899999996 , -77.36020299999994","38.12442299999998 , -77.16231599999996",urban-urban,1676
"36.87085700000009 , -81.82274599999992","36.959742000000055 , -81.69833699999977",urban-urban,2015
"36.57716159999994 , -77.5992660000002","36.598546000000276 , -77.82495800000011",urban-urban,1834
"38.162153000000096 , -77.36480299999967","38.159044 , -77.15756200000042",urban-urban,1608
"38.5296313 , -77.31973810000018","38.54723500000004 , -77.51508399999982",urban-urban,1760
"38.70693100000009 , -77.56293900000018","38.558016000000165 , -77.42537499999996",urban-urban,1982
"36.72681799999997 , -82.31419999999983","36.6318499999999 , -82.2738849999999",urban-urban,1708
"37.03116100000003 , -80.92850000000017","37.03922099999998 , -80.76903000000017",urban-urban,1803
"38.50020730000008 , -77.3132892000003","38.51579600000023 , -77.48495199999986",urban-urban,1669
"36.788052000003255 , -75.9593379","36.92418789999987 , -76.00133719999981",urban-urban,1589
"36.61835000000003 , -79.48032699999986","36.772098999999926 , -79.35050400000043",urban-urban,1709
"38.613802200000165 , -77.53410970000063","38.54678579999973 , -77.38816589999969",urban-urban,1736
"36.87649000000023 , -76.00429099999981","36.74747690000004 , -75.94475930000003",urban-urban,1695
"36.95288999999996 , -77.93505899999991","36.822255999999776 , -77.81506399999947",urban-urban,1785
"38.55047000000005 , -77.52067699999982","38.49933640000393 , -77.34066300000005",urban-urban,1629
"36.90025699999984 , -82.27954700000004","36.91415699999991 , -82.09210199999994",urban-urban,1645
"36.61519099999989 , -79.53253499999948","36.7482930000002 , -79.42143799999941",urban-urban,1667
"38.60789299999999 , -77.49220500000021","38.511375999999785 , -77.35450199999971",urban-urban,1924
"38.098937999999976 , -77.28606199999996","38.199254700000004 , -77.42398500000029",urban-urban,1674
"36.79355399999997 , -82.63601100000014","36.85214599999999 , -82.48440300000037",urban-urban,1580
"36.66610199999997 , -82.29703400000001","36.740953000000054 , -82.12733100000017",urban-urban,1634
"38.46538899999988 , -77.41220199999977","38.58077299999994 , -77.54757700000003",urban-urban,1703
"38.488048999999876 , -77.36883899999971","38.57157099999997 , -77.55076099999974",urban-urban,1843
"36.790842999999875 , -80.53934899999993","36.869454600000054 , -80.6811436000002",urban-urban,1623
"36.809779000000084 , -80.54987000000006","36.9286280000001 , -80.6184409999999",urban-urban,1559
"36.98248900000008 , -77.8741819999999","37.090574 , -78.02850000000018",urban-urban,1628
"38.84474019999984 , -77.05818420000016","38.72956400000005 , -77.07950700000009",urban-urban,1779
