origin,destination,area,ttpTravelTime
"47.3556248999998 , -121.99885409999999","47.440936800001914 , -122.23761670000005",urban-urban,1823
"46.49808140000004 , -117.60636079999982","46.61139149999992 , -117.76003809999996",urban-urban,1722
"46.70479840000002 , -123.6488561","46.77509690000028 , -123.48336109999957",urban-urban,1660
"46.30869599999988 , -123.12714800000022","46.158625300000026 , -123.0094594",urban-urban,1998
"47.10481600000004 , -123.39813200000013","47.23268399999994 , -123.28158710000018",urban-urban,1969
"46.89346799999994 , -117.55651849999988","46.74399009999991 , -117.62809230000018",urban-urban,1810
"47.99075300000003 , -119.113981","48.01776400000009 , -119.39998800000016",urban-urban,1982
"47.22644809999992 , -118.77244019999958","47.20730569999999 , -118.45124549999983",urban-urban,2038
"47.38469789999999 , -122.04808100000025","47.35519130000014 , -122.32340029999999",urban-urban,2001
"48.965079000000024 , -122.66132899999995","48.78949499999997 , -122.71018199999992",urban-urban,1735
"47.4417772000002 , -118.54205400000039","47.54406470000006 , -118.2501063",urban-urban,1918
"46.62697450000002 , -123.83541410000028","46.705693600000174 , -123.62298940000034",urban-urban,1897
"47.24443690000006 , -117.59081410000033","47.15964020000347 , -117.39883450000028",urban-urban,1856
"47.140972700000084 , -122.46955649999997","46.96616699999996 , -122.43885299999951",urban-urban,1540
"46.43169310000001 , -117.61098879999992","46.55186900000003 , -117.45555829999995",urban-urban,1766
"47.009769000000055 , -122.52352099999997","47.17401950000019 , -122.35176940000011",urban-urban,1865
"47.067732 , -122.57239929999974","47.07629400000007 , -122.25444399999945",urban-urban,2042
"46.49317180000028 , -117.46280919999981","46.41384250000005 , -117.63570579999994",urban-urban,1666
"47.2012438000006 , -122.40236369999941","47.01060300000018 , -122.42183200000015",urban-urban,1744
"47.08604620000005 , -122.68942770000035","47.094845999999905 , -122.30447499999968",urban-urban,2055
"46.51919900000005 , -117.50504000000004","46.52895830000027 , -117.2949435999997",urban-urban,1829
"47.38994210000001 , -122.26559449999955","47.417583700000165 , -121.99499510000007",urban-urban,1851
"46.94881570000008 , -117.70360140000085","46.833226800000574 , -117.54710109999992",urban-urban,1862
"47.38157679999986 , -119.32063879999944","47.41147370000015 , -119.6333286999998",urban-urban,2016
"46.977041199999974 , -122.44826370000023","47.15944600000006 , -122.5054755999999",urban-urban,1822
"47.00519879999955 , -122.35932949999993","47.19286280000006 , -122.42717999999995",urban-urban,1686
"47.38022719999986 , -119.23989539999945","47.38307990000003 , -119.55906290000003",urban-urban,1925
"47.60430930000013 , -118.99895330000001","47.801131399999896 , -119.04002990000016",urban-urban,1945
"46.35928100000016 , -117.0656044000003","46.28667250000017 , -117.25076839999993",urban-urban,1980
"47.226446199999806 , -118.75121419999937","47.028091499999924 , -118.76852569999953",urban-urban,1991
"47.08629300000026 , -122.318044","47.01325989999984 , -122.5598746000001",urban-urban,1961
"46.72421500000016 , -123.62416300000038","46.64858549999995 , -123.81314989999991",urban-urban,1793
"46.99369700000024 , -122.46022300000001","47.14704599999985 , -122.31476900000014",urban-urban,1858
"47.97579229999975 , -119.41335079999998","47.99073700000004 , -119.12588800000016",urban-urban,2031
"48.42568119999996 , -118.38219050000009","48.30916469999996 , -118.22858070000015",urban-urban,1841
"48.64558640000014 , -118.98682909999995","48.53861200000013 , -119.15734599999982",urban-urban,1958
"46.16846690000029 , -117.28767429999989","46.2984809 , -117.21872869999989",urban-urban,1705
"48.43258000000006 , -118.39374299999949","48.31851820000006 , -118.22760599999948",urban-urban,1873
"47.079962200000125 , -122.67480750000006","47.097147899999904 , -122.41898589999965",urban-urban,1562
"47.00334899999992 , -122.50530499999974","47.17696289999972 , -122.51756730000004",urban-urban,2002
"47.36895459999986 , -118.65707569999995","47.464367200000126 , -118.35864049999975",urban-urban,1625
"47.111893699999825 , -122.29105379999996","47.05784290000006 , -122.57234169999981",urban-urban,1865
"48.70701760000001 , -117.84480019999997","48.75139639999999 , -118.03867910000002",urban-urban,1999
"47.11273099999999 , -122.34213400000029","47.00179250000001 , -122.56888859999974",urban-urban,2001
"46.56288259999984 , -123.62493929999985","46.725085000000156 , -123.62074000000038",urban-urban,1829
"46.59852800000007 , -123.82505629999956","46.70646000000017 , -123.61291200000029",urban-urban,2036
"47.04228820000004 , -122.32020670000018","47.194133000000264 , -122.49152799999996",urban-urban,1852
"47.18652909999997 , -118.87390429999977","47.20584899999995 , -118.57915699999995",urban-urban,1864
"47.10163110000014 , -122.6732174000001","47.10578450000004 , -122.40614750000005",urban-urban,1800
"46.78695180000011 , -117.51467349999982","46.91838840000017 , -117.65811680000019",urban-urban,1919
"47.032602200000014 , -122.58430159999979","47.03409879999997 , -122.30668570000006",urban-urban,1945
"46.723132000000014 , -123.54219900000011","46.673928199999956 , -123.76380800000015",urban-urban,2031
"48.685304499999894 , -119.52901589999969","48.83325330000005 , -119.54722259999997",urban-urban,2017
"47.771557900000104 , -119.16363769999963","47.567607899999956 , -119.12298770000011",urban-urban,2013
"47.336352499999975 , -122.01317040000002","47.47483450000005 , -122.19791170000005",urban-urban,1996
"47.03990600000021 , -122.49740900000002","47.227257499999816 , -122.40021030000001",urban-urban,2033
"47.20586399999985 , -118.6067219999995","47.20185869999999 , -118.91654270000006",urban-urban,2049
"47.04932810000021 , -122.52953659999976","47.173049000000105 , -122.31431599999978",urban-urban,2033
"47.360629700000054 , -118.66329519999996","47.46467160000014 , -118.34631139999979",urban-urban,1747
"47.11698620000009 , -122.53198980000023","47.00779799999991 , -122.30831400000045",urban-urban,2013
"48.66351050000001 , -118.98735739999974","48.558031000000284 , -119.16724699999995",urban-urban,2052
