origin,destination,area,ttpTravelTime
"43.29140799999987 , -89.1236990000001","43.29371899999997 , -89.51913100000003",urban-urban,1973
"45.801073000000066 , -89.01966969999997","45.88057810000022 , -88.66638210000022",urban-urban,2010
"44.985947199999934 , -92.46719579999957","45.29008299999999 , -92.47894799999997",urban-urban,1885
"44.90323510000001 , -92.31330060000002","44.86962509999969 , -92.71233220000025",urban-urban,1739
"45.5080149999999 , -92.44767699999979","45.78528840000001 , -92.47098620000001",urban-urban,1996
"44.96560350000034 , -90.45452349999988","44.632729000000175 , -90.4428680000001",urban-urban,2013
"44.763944999999985 , -90.71999399999989","44.81485700000017 , -90.2282790000001",urban-urban,2034
"45.39350019999992 , -92.63651190000041","45.11510459999983 , -92.58893889999952",urban-urban,2059
"45.05493050000004 , -88.25729870000026","45.297138500000344 , -88.17900619999998",urban-urban,1974
"42.69386400000004 , -87.82307799999984","42.50227740000005 , -87.80553549999935",urban-urban,1575
"44.799297999999986 , -90.44805599999964","44.473139999999795 , -90.55201900000023",urban-urban,2043
"45.79396600000011 , -88.89094669999984","45.88760099999965 , -89.23800480000008",urban-urban,2057
"46.49617600000003 , -91.09292510000017","46.747133800000164 , -91.09382860000021",urban-urban,1997
"45.71413800000004 , -92.52525700000002","45.4480172 , -92.46419860000046",urban-urban,1821
"42.875452000000166 , -89.16050900000029","43.10417800000009 , -89.23161499999998",urban-urban,1817
"45.071810100000015 , -92.62969890000036","45.00916080000019 , -92.21738290000006",urban-urban,2009
"45.62143299999992 , -92.75545499999997","45.87265800000001 , -92.72321000000005",urban-urban,1879
"45.24556750000015 , -88.19756460000006","45.00465900000007 , -88.27435960000003",urban-urban,1870
"45.853585999999964 , -88.71804139999983","45.76571300000033 , -89.08521699999979",urban-urban,1961
"42.81065999999998 , -87.87535300000002","42.62855940000002 , -87.81851550000005",urban-urban,1714
"44.0253250000002 , -89.65838599999994","43.73749900000022 , -89.70372699999976",urban-urban,1891
"45.01090790000001 , -92.74931239999985","45.0497286 , -92.36599799999999",urban-urban,1698
"44.73043900000006 , -92.761684","44.74654899999995 , -92.38188900000031",urban-urban,1930
"45.20941500000013 , -92.47795899999976","44.92328770000016 , -92.53784750000013",urban-urban,1904
"46.63051790000019 , -90.92117010000071","46.66501279999985 , -91.31380779999995",urban-urban,2045
"46.60568850000005 , -91.2150957999999","46.54302990000022 , -90.85264780000036",urban-urban,2052
"45.02517299999997 , -92.11250700000035","45.057434899999976 , -92.55777430000003",urban-urban,2032
"45.73868699999998 , -89.20494599999967","45.84876270000011 , -88.85360640000029",urban-urban,1991
"42.51929959999991 , -87.81349429999999","42.727084899999596 , -87.78500670000034",urban-urban,2001
"42.55505700000001 , -89.16857899999962","42.73092019999995 , -89.01415620000034",urban-urban,1790
"45.040402699999895 , -92.76920340000049","44.99239360000006 , -92.39066180000029",urban-urban,1901
"45.00710500000007 , -92.55805600000028","44.740838199999935 , -92.43653340000003",urban-urban,2062
"42.600852000000046 , -89.05866000000026","42.82457499999964 , -89.1911759999995",urban-urban,1765
"43.2547443000003 , -89.31899810000016","43.52165900000005 , -89.2567960000001",urban-urban,1807
"45.91860399999993 , -92.582547","45.63764600000001 , -92.63169300000004",urban-urban,1933
"43.397975599999896 , -87.94505609999972","43.4189785999998 , -88.26613050000044",urban-urban,2023
"45.903201999999965 , -89.22671900000013","45.74078989999994 , -88.91768600000026",urban-urban,1923
"45.27482380000006 , -92.0836673","45.310378999999905 , -92.51049700000014",urban-urban,1944
"46.701599100000024 , -91.2706272","46.67040109999982 , -90.92130619999999",urban-urban,1832
"45.012012199999994 , -88.00425209999975","45.05684589999998 , -88.37021510000025",urban-urban,1969
"42.73748659999975 , -89.20063020000057","42.531001999999965 , -89.0419140000001",urban-urban,1672
"44.977093000000096 , -92.46358039999991","45.27270599999993 , -92.44832244999968",urban-urban,2020
"45.019779499999814 , -92.51748839999942","45.308413000000016 , -92.47528800000003",urban-urban,1856
"45.28067400000006 , -88.22786700000023","45.02066970000031 , -88.21378320000012",urban-urban,1898
"42.52566420000007 , -89.08836360000043","42.62982750000002 , -88.7860785000004",urban-urban,1839
"42.662724499999854 , -89.20092279999989","42.505594400000206 , -89.01773579999971",urban-urban,1534
"45.791826000000086 , -91.96423999999988","45.50267860000002 , -91.95730620000037",urban-urban,2047
"44.87248599999998 , -90.4196009999998","44.531924000000124 , -90.41366499999995",urban-urban,2047
"42.84096200000001 , -88.15606900000003","42.67035079999994 , -88.29737169999987",urban-urban,1650
"46.65362220000358 , -91.3225640999998","46.6688408000004 , -90.97309790000081",urban-urban,2021
"46.01237299999991 , -92.33228000000048","45.79384999999988 , -92.53775500000006",urban-urban,2020
"46.860570200000005 , -91.20763800000009","46.63975139999988 , -91.34414869999996",urban-urban,1863
"46.03494800000005 , -90.3932830000002","45.970575999999944 , -90.80641700000028",urban-urban,1940
"45.88783554999998 , -92.5324358999996","45.62967799999994 , -92.49749099999958",urban-urban,1879
"45.7688639999999 , -89.13591399999973","45.84150209999987 , -88.7433142000002",urban-urban,1995
"42.81676839999983 , -87.83669880000002","42.59800629999989 , -87.81924510000007",urban-urban,1865
"42.57011460000012 , -89.13179500000025","42.77687270000009 , -89.03691620000009",urban-urban,1662
"42.75542839999997 , -87.78090119999992","42.55614870000008 , -87.84722689999982",urban-urban,2065
"45.22731989999993 , -87.73769400000019","44.97107739999992 , -87.73900299999991",urban-urban,1955
"45.50063280000013 , -92.63698929999991","45.218594000000195 , -92.65158100000026",urban-urban,1968
"46.466426999999946 , -91.57282000000006","46.425546200000056 , -91.18716039999993",urban-urban,1970
"46.44958849999994 , -91.10503159999979","46.43587299999993 , -91.48989040000015",urban-urban,1967
"45.03655529999979 , -92.68773330000018","45.047802000000004 , -92.29856299999999",urban-urban,1687
"44.46817599999978 , -87.92777569999981","44.4404911 , -87.50652439999998",urban-urban,2021
"42.528587499999965 , -87.8248222999999","42.7111069000001 , -87.82171549999985",urban-urban,1581
"45.54095670000019 , -92.48646650000015","45.818959999999855 , -92.55845000000038",urban-urban,1971
"44.05380549999993 , -89.46330760000043","44.090079900000326 , -89.88594540000001",urban-urban,2050
"45.78710720000032 , -88.98723960000028","45.8822584 , -88.6049412000001",urban-urban,1940
"42.58083520000006 , -87.82034180000012","42.79137999999997 , -87.8275660000004",urban-urban,1939
"45.83071119999991 , -88.69614879999997","45.833036000000035 , -89.08619899999987",urban-urban,1982
"44.85104899999996 , -90.2186819999997","44.8140096 , -90.67896420000004",urban-urban,1994
"45.181292500000446 , -92.55220199999978","44.88766310000002 , -92.46604710000003",urban-urban,2041
"46.86091570000001 , -91.22867230000007","46.61833220000014 , -91.12539470000036",urban-urban,2068
"45.050494999999906 , -92.27827900000057","45.063429899999754 , -92.71194180000029",urban-urban,2042
"44.967990699999994 , -92.51486869999991","45.23795199999995 , -92.40177700000004",urban-urban,1920
"43.55013199999975 , -89.24623100000042","43.26717000000016 , -89.30454400000009",urban-urban,1962
"42.686677199999856 , -88.9596529000003","42.57075300000023 , -89.2013850000005",urban-urban,1689
"45.16228469999984 , -87.86814809999959","45.004634599999626 , -87.62671720000007",urban-urban,1930
"42.845392500000024 , -88.97069660000001","42.60098600000008 , -88.91577200000027",urban-urban,1549
"43.24920230000003 , -89.11786980000038","42.945182000000045 , -89.14488899999994",urban-urban,2057
"46.50231799999987 , -91.57141300000019","46.244096999999925 , -91.59276100000015",urban-urban,1748
"45.893439999999806 , -89.07430399999991","45.839587099999925 , -88.71968239999998",urban-urban,2068
"46.61687940000014 , -90.93705420000003","46.87481949999984 , -90.85205450000008",urban-urban,2042
"44.766613000000056 , -90.41699200000005","44.44041500000009 , -90.57579499999929",urban-urban,2018
"45.453205000000196 , -92.50019300000034","45.727578000000335 , -92.45834999999977",urban-urban,1959
"45.91365280000004 , -92.6100833000001","45.63581400000005 , -92.61116200000016",urban-urban,1938
"44.989745899999974 , -88.22505599999988","45.24389499999981 , -88.24530699999929",urban-urban,1965
"42.51424219999975 , -87.81079140000021","42.72063479999999 , -87.84481760000014",urban-urban,1941
"46.47876939999999 , -91.12943419999993","46.709030300000045 , -90.98734060000027",urban-urban,1960
"45.24509100000013 , -92.47829299999971","45.53234099999993 , -92.4557790000003",urban-urban,1915
"45.831302000000015 , -92.7542666","45.58603100000017 , -92.85828299999991",urban-urban,1907
"42.80720710000004 , -87.83838179999991","42.61591239999995 , -87.8295876000003",urban-urban,1692
"46.5674127999998 , -91.3441416000001","46.803369899999986 , -91.24908290000003",urban-urban,2061
"46.638779900000195 , -90.9612054000008","46.86633999999998 , -90.8520335",urban-urban,2015
"45.04666129999997 , -92.2578755000003","45.044970499999884 , -92.71229609999959",urban-urban,1963
"45.879763000000004 , -92.07178300000024","45.854826000000024 , -92.4571940000001",urban-urban,1901
"42.78310170000005 , -88.93155670000013","42.51426500000002 , -88.90062400000025",urban-urban,1759
"45.32671100000003 , -92.62559999999993","45.05159100000006 , -92.62185689999981",urban-urban,2046
"42.5922021999999 , -88.79085380000014","42.56326700000015 , -89.18831999999995",urban-urban,1943
"43.349268399999886 , -88.60190070000027","43.39280479999981 , -88.26639579999993",urban-urban,1663
"45.04292199999978 , -92.18375499999955","45.04935739999995 , -92.61561559999987",urban-urban,1771
"44.61823300000027 , -90.47856199999993","44.94776710000024 , -90.44148179999986",urban-urban,1996
"45.47233999999997 , -92.45050700000002","45.18578609999993 , -92.46759110000043",urban-urban,2018
"44.58464099999978 , -90.4968580000003","44.91518900000022 , -90.43387899999996",urban-urban,2063
"42.71915219999995 , -87.77847960000015","42.52883210000001 , -87.87213169999993",urban-urban,2030
"45.050106699999986 , -92.52725050000001","45.3244640000001 , -92.53012100000002",urban-urban,2020
"45.78189099999987 , -89.08186299999953","46.03700500000008 , -89.13992200000028",urban-urban,2053
"44.845482200000156 , -92.72516640000013","44.895387399999976 , -92.29746179999985",urban-urban,1992
"44.77013400000001 , -90.57257900000012","44.81536900000002 , -90.07053799999984",urban-urban,2040
"44.68524300000017 , -92.23694799999997","44.72112099999996 , -92.61389200000008",urban-urban,1965
"46.62602699999984 , -91.68323699999999","46.5927979999999 , -92.05159699999994",urban-urban,1852
"46.64534100000053 , -90.9166778000009","46.88331440000083 , -90.90361970000134",urban-urban,1982
"44.89493790000001 , -92.27873500000007","44.876914899999946 , -92.69035730000014",urban-urban,1852
"46.68873109999982 , -91.0101644000001","46.86017550000003 , -90.7806742999999",urban-urban,2052
"44.791867999999816 , -90.482934","44.45149199999993 , -90.45465399999955",urban-urban,2010
"44.45838240000012 , -87.9172594999996","44.44460780000038 , -87.50374720000016",urban-urban,1932
"42.69312500000003 , -87.80006200000005","42.503636900000004 , -87.84889099999995",urban-urban,1622
"46.073029999999925 , -89.07907699999984","45.80151499999999 , -89.08616199999973",urban-urban,2047
"45.68561799999995 , -92.56045200000023","45.41068600000004 , -92.51341100000006",urban-urban,1955
"43.363392000000076 , -88.60031300000024","43.357378800000134 , -88.27210090000018",urban-urban,1794
"44.90555689999993 , -92.45577340000047","44.61749399999991 , -92.49662000000016",urban-urban,1921
"45.611546000000025 , -92.81665800000046","45.76111500000005 , -92.52788399999983",urban-urban,2018
"45.30659199999996 , -92.53862600000008","45.295143000000394 , -92.09475000000019",urban-urban,1942
"45.324513999999944 , -92.53841499999986","45.035637999999935 , -92.45655800000031",urban-urban,2052
"45.016937999999925 , -88.22027069999976","45.272246599999974 , -88.22936750000032",urban-urban,1909
"44.82085900000008 , -90.48445699999982","44.489755000000024 , -90.47647499999982",urban-urban,1882
"43.381146000000136 , -88.64981199999956","43.36624110000056 , -88.28094810000047",urban-urban,1978
"45.49088089999992 , -92.62428920000006","45.210196749999916 , -92.64821249999993",urban-urban,1995
"45.75911500000005 , -92.49864490000002","45.46893700000025 , -92.5353050000002",urban-urban,2019
"44.47203000000006 , -90.51699699999944","44.79156700000014 , -90.39830799999982",urban-urban,1983
"46.59063249999995 , -91.16040630000016","46.587788300001606 , -90.77604089999991",urban-urban,1913
"42.79112070000021 , -88.76582330000016","42.57223549999989 , -88.95559379999955",urban-urban,1780
"44.7868430999999 , -89.99610730000033","44.87151599999996 , -90.46513699999974",urban-urban,2034
"46.701599100000024 , -91.2706272","46.64819480000052 , -90.91666460000087",urban-urban,1783
"43.92291909999994 , -90.05074929999971","44.22737900000003 , -90.15350700000006",urban-urban,2031
"46.637703500000065 , -91.17773950000027","46.621334000000246 , -90.80776230000008",urban-urban,2026
"46.53882740000039 , -91.42152830000019","46.725558000000106 , -91.19653979999987",urban-urban,2002
"43.240929799999904 , -89.14980480000018","42.9549369999999 , -89.1553199999996",urban-urban,1792
"46.69887689999988 , -91.27270119999999","46.665521900000115 , -90.92208939999998",urban-urban,1775
"45.90101299999999 , -92.55340829999969","45.61130999999991 , -92.52142399999983",urban-urban,2064
"42.56281899999989 , -89.1445989999999","42.77035000000006 , -89.07270710000022",urban-urban,1819
"45.07882599999998 , -92.62520000000046","45.06126390000006 , -92.19500150000022",urban-urban,1875
"44.91584999999997 , -92.29880800000002","44.86206300000006 , -92.68772100000021",urban-urban,1730
"46.09584600000025 , -91.88224600000012","46.173141500000284 , -91.49790080000041",urban-urban,2036
"44.99006800000016 , -92.3092330000001","45.02825679999993 , -92.73693329999985",urban-urban,1993
"45.85573950000008 , -88.6690481999999","45.85201140000019 , -89.03104849999998",urban-urban,2014
"44.630202000000004 , -92.49717199999985","44.91290279999996 , -92.47109519999995",urban-urban,2046
"45.526731000000055 , -92.5483790000001","45.818314200000124 , -92.51892269999989",urban-urban,2054
"45.21972919999983 , -92.68894430000005","45.150888000000016 , -92.30222930000008",urban-urban,1957
"42.523341399999964 , -88.89899589999979","42.764168799999965 , -88.94298740000069",urban-urban,1555
"43.28842599999984 , -89.2785590000003","43.55101499999996 , -89.27580699999994",urban-urban,1833
"44.79342699999988 , -90.42894300000005","44.43714100000028 , -90.47389600000007",urban-urban,1934
