origin,destination,area,ttpTravelTime
"36.763183999999924 , -93.17975200000029","36.840635999999954 , -93.02709799999982",urban-urban,2062
"37.44971699999991 , -89.81591190000026","37.597880300000035 , -89.79118270000012",urban-urban,1836
"36.85293599999991 , -91.15700399999982","36.85695100000015 , -91.361919",urban-urban,1830
"39.355214000000174 , -92.05630399999994","39.529997000000144 , -92.0981119999999",urban-urban,1555
"36.80213899999977 , -91.2968350000007","36.88612600000001 , -91.11398899999985",urban-urban,2012
"37.67144300000007 , -90.06975100000045","37.78618280000001 , -89.95560880000035",urban-urban,1708
"37.27369100000009 , -93.92736299999962","37.232021 , -93.76674400000032",urban-urban,1648
"39.56001769999997 , -92.32340979999984","39.371146999999915 , -92.29704099999998",urban-urban,2012
"38.91189700000001 , -91.25990800000004","39.085983999999996 , -91.21194200000006",urban-urban,1572
"37.282089000000084 , -91.141972","37.34778500000012 , -90.95800399999997",urban-urban,2016
"37.130315 , -90.26724000000037","37.00383499999998 , -90.33758500000013",urban-urban,1799
"36.89135499999997 , -90.54893999999999","37.0552239999999 , -90.65452700000047",urban-urban,1949
"39.75752480000017 , -92.02147389999979","39.7406580000001 , -91.7991240000003",urban-urban,1757
"39.66674299999967 , -92.59422600000013","39.58747300000006 , -92.74295100000013",urban-urban,1849
"36.64171199999996 , -91.92618699999962","36.559160999999946 , -91.73543500000017",urban-urban,1908
"36.85731299999989 , -91.11554299999985","36.68755500000002 , -91.07777499999987",urban-urban,2019
"39.49588899999998 , -92.36255400000012","39.338673999999955 , -92.297289",urban-urban,1632
"36.69377100000004 , -92.842145","36.631295999999935 , -93.01185599999975",urban-urban,1980
"39.42987699999995 , -93.84039300000046","39.25357400000004 , -93.85694499999993",urban-urban,1854
"36.78037899999988 , -91.23030699999995","36.74485700000006 , -91.0218700000001",urban-urban,1988
"36.6848915000002 , -92.7551327000001","36.80593700000011 , -92.85383499999988",urban-urban,1779
"36.66162499999994 , -92.97571699999993","36.69113330000001 , -92.78975830000009",urban-urban,1891
"37.69604999999997 , -93.93045500000093","37.560427000000175 , -93.90195799999971",urban-urban,1636
"37.43200499999995 , -92.62389200000018","37.22648799999997 , -92.60746599999999",urban-urban,1857
"39.4425191 , -93.27774409999988","39.43458899999993 , -93.58887700000027",urban-urban,1962
"37.03018199999981 , -92.76657299999974","37.039147000000085 , -92.56758199999982",urban-urban,1732
"39.60939499999997 , -93.01448299999979","39.58831099999997 , -93.2169999999994",urban-urban,1569
"36.62542800000016 , -92.68971300000005","36.74279000000001 , -92.83478499999995",urban-urban,1930
"39.29795199999994 , -91.3308729999998","39.09356200000015 , -91.31524299999997",urban-urban,1827
"36.862555999999884 , -91.11569899999985","36.857593999999764 , -91.31081700000122",urban-urban,1731
"37.95191590000016 , -91.24549600000014","37.813055999999946 , -91.1112700000003",urban-urban,1821
"39.663285000000144 , -92.3062220000002","39.69062867500012 , -92.1145139999999",urban-urban,1556
"38.118488999999954 , -94.03682699999996","38.06759100000007 , -93.80570299999987",urban-urban,1960
"37.33540000000017 , -91.2285049999999","37.28501719999998 , -91.42667709999984",urban-urban,1962
"39.52817859999955 , -94.28308759999994","39.52601199999974 , -94.11086600000017",urban-urban,1568
"39.47746599999998 , -92.26486500000009","39.62001499999966 , -92.30666900000014",urban-urban,1721
"39.805831999999945 , -94.48107199999988","39.84816199999996 , -94.27624000000027",urban-urban,1560
"39.40624699999997 , -92.30625000000003","39.59444120000004 , -92.32012430000003",urban-urban,1835
"39.862405 , -92.81495100000012","39.80372299999995 , -93.02085899999987",urban-urban,1861
"39.22386100000023 , -92.07497100000003","39.394968499999855 , -92.02269999999965",urban-urban,1879
"36.56193299999996 , -91.73796800000018","36.62731899999999 , -91.93581399999985",urban-urban,1887
"36.9986050000001 , -90.37572799999997","37.01689099999993 , -90.1952219999999",urban-urban,1868
"39.557266999999946 , -93.22344500000017","39.72817380000005 , -93.3504630999998",urban-urban,1866
"36.697735500000114 , -94.52014800000008","36.77735899999994 , -94.32554400000039",urban-urban,1963
"37.150716999999865 , -89.49188700000009","36.97173599999985 , -89.57525999999982",urban-urban,1705
"40.241035999999745 , -92.08274600000065","40.05239599999999 , -92.12853500000016",urban-urban,2070
"39.664244999999546 , -94.32740899999973","39.67471099999999 , -94.62820499999997",urban-urban,1790
"37.553419999999846 , -93.93553599999971","37.70888600000002 , -93.89527799999955",urban-urban,1566
"37.53075299999992 , -93.79874999999976","37.56709130000022 , -94.07585050000033",urban-urban,2009
"36.69374700000003 , -92.77877800000012","36.81427199999997 , -92.8575830000001",urban-urban,1564
"39.826018999999995 , -92.8168060000001","39.84827309999987 , -93.01884619999967",urban-urban,1675
"38.48853499999996 , -93.157371","38.656291999999915 , -93.16081999999992",urban-urban,2064
"36.968379 , -89.56611900000001","37.16620200000001 , -89.64178300000057",urban-urban,2039
"36.58745699999995 , -91.96069000000013","36.61021500000005 , -91.78984699999987",urban-urban,1652
"37.81426800000001 , -91.44384700000006","37.7571844000001 , -91.23136500000027",urban-urban,1817
"39.67026299999988 , -92.80345000000018","39.670843000000026 , -92.57821300000002",urban-urban,1968
"37.112388000000095 , -89.9189590000004","37.10556449999996 , -89.69411589999982",urban-urban,1682
"36.88376000000002 , -91.10539099999983","36.70552899999995 , -91.05074699999997",urban-urban,1937
"36.590302999999906 , -91.76364799999968","36.58740899999995 , -91.97433800000013",urban-urban,1932
"39.59719499999979 , -94.01290500000006","39.6148059999999 , -93.7771039999997",urban-urban,1617
"38.58807199999983 , -93.08207100000017","38.52746199999982 , -92.8955599999999",urban-urban,1711
"36.867920999999996 , -92.8646350000004","36.710516000000005 , -92.74242799999965",urban-urban,1949
"36.672644000000005 , -92.02965900000007","36.83224699999961 , -91.95677099999976",urban-urban,1869
"36.72998600000019 , -94.29257899999979","36.57776050000001 , -94.24451690000008",urban-urban,1941
"38.09606699999992 , -93.80539699999979","38.10279299999992 , -94.01454049999977",urban-urban,1799
"36.610197000000056 , -91.79010999999987","36.65502699999984 , -91.98702700000008",urban-urban,1713
"36.747898 , -92.75530800000011","36.871029000000085 , -92.86220999999976",urban-urban,1912
"39.68316299999996 , -92.7137460000002","39.658489999999986 , -92.5351289999999",urban-urban,1806
"37.80842649999987 , -89.80325260000016","37.748433200000065 , -89.66954060000026",urban-urban,1982
"36.685329999999794 , -91.18859800000014","36.75788000000006 , -91.01970500000009",urban-urban,1889
"36.68651990000009 , -89.69230910000006","36.80816060000003 , -89.70326710000012",urban-urban,1566
"37.53448399999994 , -92.93407700000047","37.60317500000001 , -93.11646199999996",urban-urban,1629
"37.60138100000006 , -92.121036","37.78749269999987 , -92.11146260000004",urban-urban,1569
"38.941438999999804 , -91.32680190000006","38.94280449999998 , -91.10056950000012",urban-urban,1891
"40.23949299999973 , -92.09697000000072","40.03832619999999 , -92.13694299999986",urban-urban,2035
"40.07808799999984 , -93.29060500000023","39.910534999999946 , -93.2668359999999",urban-urban,1579
"38.76758300000017 , -91.18366300000011","38.610986999999966 , -91.113214",urban-urban,1704
"39.38290900000013 , -92.26381299999956","39.60534799999957 , -92.30086900000015",urban-urban,2042
"38.770522999999976 , -93.90282800000008","38.80376299999985 , -94.13070799999997",urban-urban,1706
"37.30357870000014 , -91.38496739999984","37.379828500000144 , -91.18025999999988",urban-urban,1951
"39.75497699999985 , -93.33565699999966","39.557900000000004 , -93.26060299999993",urban-urban,1968
"39.86187299999996 , -94.22666699999982","40.0249360000003 , -94.20359700000004",urban-urban,1571
"36.89966000000004 , -91.10360200000007","36.73490599999997 , -91.07106499999983",urban-urban,1957
"37.63611000000018 , -89.99524999999984","37.762098999999914 , -90.08912999999994",urban-urban,1972
"36.64503099999999 , -90.07017399999988","36.656581400000036 , -89.84583569999961",urban-urban,1632
"36.88821499999996 , -90.15194100000012","37.0452100000002 , -90.13910899999989",urban-urban,1586
"36.86476899999988 , -91.11585199999982","36.81417600000013 , -91.29082600000015",urban-urban,2002
"37.84477299999988 , -92.13353699999983","37.65691609999999 , -92.17387770000002",urban-urban,1805
"37.355550999999956 , -93.75198299999961","37.54924899999995 , -93.71722099999987",urban-urban,1784
"36.91900499999995 , -91.13425000000022","36.76521099999997 , -91.04132199999997",urban-urban,1736
"37.040759000000165 , -90.10964900000018","36.89202299999997 , -90.09567899999989",urban-urban,1616
"39.39182900000008 , -91.2701240000004","39.201896000000076 , -91.33353400000013",urban-urban,1914
"37.330455000000114 , -90.22726099999986","37.271568000000094 , -90.38998000000015",urban-urban,1686
"37.57415699999994 , -93.10646700000053","37.56814099999993 , -92.90892100000012",urban-urban,1891
"36.6893940000001 , -92.62373500000005","36.738696000000004 , -92.84032899999998",urban-urban,2041
"39.51961400000006 , -93.2025699999998","39.69942175000002 , -93.28892575",urban-urban,1836
"36.98417099999998 , -90.04865800000002","37.15646000000023 , -89.99166899999993",urban-urban,1814
