origin,destination,area,ttpTravelTime
"42.70125100000007 , -91.73642299999939","42.70020850000021 , -92.09597589999987",urban-urban,1784
"41.07531099999996 , -91.48903099999991","41.02238049999969 , -91.16043000000013",urban-urban,1958
"40.94788700000013 , -95.15625400000037","40.914860000000175 , -95.51824700000047",urban-urban,2029
"40.70606269999972 , -92.20664650000036","40.943385999999855 , -92.10152799999987",urban-urban,2066
"43.28664810000006 , -96.08982039999974","43.28787139999998 , -96.45912630000008",urban-urban,1832
"41.08826899999994 , -94.49930099999979","40.81118600000007 , -94.54787300000012",urban-urban,2063
"43.025218000000265 , -95.48060400000061","43.032198000000086 , -95.09289000000001",urban-urban,2018
"40.75027600000001 , -95.07936300000011","41.02209200000014 , -95.06104799999987",urban-urban,1909
"40.74030750000023 , -91.4769592999997","40.77601700000002 , -91.77839100000014",urban-urban,1804
"43.29935900000006 , -96.11711300000006","43.04121329999993 , -96.07656419999991",urban-urban,1907
"40.85576929999997 , -91.24518010000008","40.820787000000095 , -91.54308100000009",urban-urban,1889
"43.358829000000135 , -95.57223900000005","43.09264900000004 , -95.60435299999992",urban-urban,2058
"42.56068770000006 , -95.8395453","42.84596600000001 , -95.8391720000003",urban-urban,1885
"40.83651499999993 , -94.80471799999967","40.83092500000002 , -94.45329600000068",urban-urban,1959
"42.73514400000005 , -95.84298900000044","43.025806000000046 , -95.84071700000007",urban-urban,2029
"43.04959470000007 , -96.09622900000001","42.77896999999993 , -96.09621800000046",urban-urban,2048
"42.61629249999973 , -95.93770170000039","42.35444100000005 , -95.98105220000028",urban-urban,1952
"43.47626699999995 , -95.87566000000005","43.23308000000025 , -95.80757899999995",urban-urban,2069
"41.06030880000008 , -91.32350270000047","41.03868999999995 , -90.97501100000017",urban-urban,1980
"40.76867500000004 , -95.73299000000003","40.858256000000424 , -95.43106300000046",urban-urban,2021
"43.112990000000096 , -95.69749099999986","43.09817629999976 , -95.29482740000029",urban-urban,2013
"43.46173100000002 , -94.12790999999942","43.444240000000256 , -93.72878900000018",urban-urban,2045
"41.07415499999988 , -91.30953200000042","41.04465009999993 , -91.01101770000011",urban-urban,1706
"41.072525999999975 , -91.61905100000006","41.057704999999835 , -91.25575870000033",urban-urban,1880
"43.07945130000001 , -96.03749780000015","43.14227099999996 , -96.37236900000022",urban-urban,1989
"43.41777500000006 , -95.93018069999991","43.141775499999405 , -95.88807610000003",urban-urban,2056
"40.81464960000005 , -95.3847390000001","40.778695200000115 , -95.71021839999996",urban-urban,1833
"43.361137200000265 , -91.60229679999999","43.38866199999992 , -91.91065099999992",urban-urban,1953
"40.93351800000003 , -95.13222699999967","40.93051600000003 , -95.46956699999996",urban-urban,1863
"41.0184929999997 , -91.20267500000014","41.039355000000036 , -91.54115599999955",urban-urban,1939
"42.66315820000001 , -95.92166479999996","42.37121870000012 , -95.94167709999992",urban-urban,2055
"43.414654300000066 , -93.9122043","43.41431199999999 , -94.31848099999993",urban-urban,1975
"41.04633779999993 , -91.57122239999985","41.02329000000017 , -91.24821910000031",urban-urban,2008
"43.444222599999975 , -95.88881319999979","43.193926200000476 , -95.90193059999956",urban-urban,1736
"41.12534330000013 , -91.32812370000008","41.06143599999988 , -90.96766700000036",urban-urban,2040
"40.94930989999985 , -91.18085860000035","41.147211999999975 , -91.35563099999966",urban-urban,1863
"42.88320700000004 , -91.71683800000015","42.87665899999995 , -92.08202170000038",urban-urban,2000
"43.15161599999995 , -94.32454399999988","42.84860249999983 , -94.3596864999994",urban-urban,1992
"41.02559169999997 , -91.31832040000009","41.0594915000001 , -91.00627409999994",urban-urban,2039
"43.14253900000009 , -96.058461","43.153701 , -96.42437600000014",urban-urban,1913
"43.466279600000064 , -96.3499134999993","43.18529200000002 , -96.3729509999999",urban-urban,1967
"42.895340699999856 , -96.11557220000036","43.185882100000086 , -96.09804030000001",urban-urban,2035
"42.77872829999996 , -95.92332529999996","43.04041239999999 , -95.94375749999982",urban-urban,1991
"40.69131899999992 , -95.1246379999995","40.95940100000023 , -95.0721080000003",urban-urban,2064
"42.648686000000026 , -95.93251699999998","42.371041000000005 , -95.96140100000002",urban-urban,2006
"43.35187000000014 , -95.5449770000001","43.359970399999916 , -95.91990509999981",urban-urban,1980
"43.1134019999999 , -96.39218250000032","43.33827600000012 , -96.415174",urban-urban,1659
"40.754793999999976 , -94.4222489999995","40.716904800000044 , -94.76225260000002",urban-urban,2033
"43.030387 , -95.05722200000034","43.02520400000026 , -95.4518780000006",urban-urban,2001
"40.842417999999896 , -94.82894799999977","40.827077900000106 , -94.47844600000006",urban-urban,1940
"43.28677550000001 , -96.07908319999979","43.288106 , -96.47607399999978",urban-urban,1964
"41.18587799999997 , -91.24456199999986","40.950715399999716 , -91.25157950000022",urban-urban,1780
"40.805566000000105 , -95.36494700000003","40.7791860000001 , -95.70284799999996",urban-urban,2001
"40.94240389999977 , -91.35261940000012","41.1540269999999 , -91.22554299999972",urban-urban,1905
"42.03329499999996 , -90.25012899999997","42.01787400000002 , -90.51688699999978",urban-urban,1732
"42.98041299999999 , -94.33536200000009","43.27625899999983 , -94.36416999999946",urban-urban,1882
"41.03086949999993 , -91.2750665000001","40.94235450000005 , -90.99576000000027",urban-urban,2034
"42.95362629999994 , -96.07621569999986","43.20027610000003 , -96.13779340000012",urban-urban,1916
"43.171384000000074 , -96.09500499999943","42.909974000000055 , -96.11566100000002",urban-urban,1882
"40.78409000000003 , -94.5393979999994","41.057842 , -94.53385000000021",urban-urban,1994
"43.06466859999945 , -95.9192852999997","42.792409800000144 , -95.91838780000008",urban-urban,1909
"43.3570400000001 , -95.45533400000006","43.30141599999998 , -95.80861100000004",urban-urban,2046
"41.957484999999856 , -90.99562600000016","41.66992199999984 , -90.99623179999976",urban-urban,1979
"42.82240309999998 , -96.06958369999994","43.08474540000003 , -96.09647669999941",urban-urban,1941
"42.82176800000004 , -96.08999900000008","42.55534800000016 , -96.13520299999995",urban-urban,1984
"41.064426000000076 , -91.07727300000046","41.0786479999999 , -91.4091739999999",urban-urban,1697
"42.61928899999991 , -96.1114000000004","42.88052380000005 , -96.15933290000008",urban-urban,1995
"43.066855000000075 , -96.09627380000002","43.32046910000006 , -96.11707010000005",urban-urban,1964
"41.21229299999997 , -91.34079299999959","40.979698800000136 , -91.37623270000033",urban-urban,1915
"42.72898799999986 , -96.11661300000038","42.45800880000014 , -96.12653910000036",urban-urban,1979
"40.95660800000008 , -95.0507919999997","40.69611600000011 , -95.07892200000055",urban-urban,2033
"40.80128400000006 , -95.402718","40.788141000000024 , -95.72264200000004",urban-urban,1913
"43.38889879999994 , -95.88025109999964","43.385970999999955 , -95.47519499999983",urban-urban,2019
"42.89116289999997 , -92.15540160000022","42.883209000000015 , -91.79353700000014",urban-urban,1986
"42.837301999999944 , -95.77256300000015","42.83119120000006 , -96.14494709999998",urban-urban,1863
"43.371339000000035 , -95.36452099999988","43.34588100000032 , -95.72021500000054",urban-urban,2046
"41.17229100000006 , -94.6078029999999","40.89880600000013 , -94.64683999999986",urban-urban,2014
"40.60349799999989 , -95.28765999999962","40.69236000000005 , -95.57059599999968",urban-urban,2066
"41.08384000000001 , -90.96749299999993","41.05727780000001 , -91.26538910000019",urban-urban,1845
"40.991726000000156 , -91.00661400000023","41.07418079999987 , -91.30419350000041",urban-urban,1950
"43.371555000000036 , -93.31787700000034","43.35670709999981 , -92.94529479999999",urban-urban,1853
"41.28754499999996 , -94.82379500000003","41.00349500000013 , -94.80448099999977",urban-urban,1996
"41.07473699999996 , -91.42296199999993","40.98239920000007 , -91.08866320000068",urban-urban,2042
"43.11544700000045 , -93.06306000000004","43.40049500000007 , -93.0270239999998",urban-urban,1971
"43.214128199999685 , -96.37410990000006","43.447512099999926 , -96.34233210000014",urban-urban,1707
"41.03380900000006 , -95.02323500000016","40.76673800000007 , -95.08023300000046",urban-urban,2069
